# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -15475 7 7312 1048579 3196008 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/locale/eo/LC_MESSAGES/django.8aa8705f77d9.mo
DUPTYPE_WITHIN_SAME_TREE -15475 7 7312 1048579 3196003 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/locale/eo/LC_MESSAGES/django.mo
DUPTYPE_WITHIN_SAME_TREE -15475 6 7312 1048579 19792692 5 /openedx/staticfiles/xblock/resources/edx_sga/locale/eo/LC_MESSAGES/django.mo
DUPTYPE_FIRST_OCCURRENCE 3300 2 7336 1048579 19412908 5 /openedx/staticfiles/templates/ccx/schedule.d0d7c6fde170.html
DUPTYPE_WITHIN_SAME_TREE -3300 2 7336 1048579 19410637 5 /openedx/staticfiles/templates/ccx/schedule.html
DUPTYPE_FIRST_OCCURRENCE 1177 1 7336 1048579 19420805 5 /openedx/staticfiles/js/staff_debug_actions.fac8fdf34126.js
DUPTYPE_WITHIN_SAME_TREE -1177 1 7336 1048579 19418174 5 /openedx/staticfiles/js/staff_debug_actions.js
DUPTYPE_FIRST_OCCURRENCE 4914 3 7351 1048579 19434664 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.image.a8ac5bc33b95.js
DUPTYPE_WITHIN_SAME_TREE -4914 9 7351 1048579 35366147 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/flot/jquery.flot.image.js
DUPTYPE_WITHIN_SAME_TREE -4914 3 7351 1048579 19430344 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.image.js
DUPTYPE_WITHIN_SAME_TREE -4914 8 7351 1048579 20768446 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/flot/jquery.flot.image.js
DUPTYPE_WITHIN_SAME_TREE -4914 9 7351 1048579 35366176 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/flot/jquery.flot.image.a8ac5bc33b95.js
DUPTYPE_WITHIN_SAME_TREE -4914 8 7351 1048579 20768473 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/flot/jquery.flot.image.a8ac5bc33b95.js
DUPTYPE_WITHIN_SAME_TREE -4914 4 7351 1048579 24785281 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.image.js
DUPTYPE_WITHIN_SAME_TREE -4914 4 7351 1048579 24785308 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.image.a8ac5bc33b95.js
DUPTYPE_FIRST_OCCURRENCE 3217 2 7390 1048579 19424166 5 /openedx/staticfiles/support/jsx/logged_in_user.e6fda576737e.jsx
DUPTYPE_WITHIN_SAME_TREE -3217 2 7390 1048579 19423316 5 /openedx/staticfiles/support/jsx/logged_in_user.jsx
DUPTYPE_FIRST_OCCURRENCE 2251 2 7390 1048579 19434725 5 /openedx/staticfiles/js/vendor/mersenne-twister-min.84a0b6a21566.js
DUPTYPE_WITHIN_SAME_TREE -2251 8 7390 1048579 34567678 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/mersenne-twister-min.84a0b6a21566.js
DUPTYPE_WITHIN_SAME_TREE -2251 8 7390 1048579 34567628 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/mersenne-twister-min.js
DUPTYPE_WITHIN_SAME_TREE -2251 2 7390 1048579 19429592 5 /openedx/staticfiles/js/vendor/mersenne-twister-min.js
DUPTYPE_WITHIN_SAME_TREE -2251 3 7390 1048579 22919325 5 /openedx/staticfiles/studio/js/vendor/mersenne-twister-min.84a0b6a21566.js
DUPTYPE_WITHIN_SAME_TREE -2251 7 7390 1048579 10947476 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/mersenne-twister-min.84a0b6a21566.js
DUPTYPE_WITHIN_SAME_TREE -2251 3 7390 1048579 22919282 5 /openedx/staticfiles/studio/js/vendor/mersenne-twister-min.js
DUPTYPE_WITHIN_SAME_TREE -2251 7 7390 1048579 10947407 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/mersenne-twister-min.js
DUPTYPE_FIRST_OCCURRENCE 15 1 7394 1048579 19494849 5 /openedx/staticfiles/brand-edx.org/logo-white.66a9e21bad0c.png
DUPTYPE_WITHIN_SAME_TREE -15 4 7394 1048579 19423443 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/brand-edx.org/logo-white.png
DUPTYPE_WITHIN_SAME_TREE -15 1 7394 1048579 19494034 5 /openedx/staticfiles/brand-edx.org/logo-white.png
DUPTYPE_WITHIN_SAME_TREE -15 4 7394 1048579 19424088 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/brand-edx.org/logo-white.66a9e21bad0c.png
DUPTYPE_FIRST_OCCURRENCE 17755 7 7411 1048579 21945409 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/capa/tests/test_files/js/mersenne-twister-min.320777a9af8a.js
DUPTYPE_WITHIN_SAME_TREE -17755 8 7411 1048579 18134285 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/capa/tests/test_files/js/mersenne-twister-min.js
DUPTYPE_WITHIN_SAME_TREE -17755 8 7411 1048579 18134290 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/capa/tests/test_files/js/mersenne-twister-min.320777a9af8a.js
DUPTYPE_WITHIN_SAME_TREE -17755 7 7411 1048579 21943112 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/capa/tests/test_files/js/mersenne-twister-min.js
DUPTYPE_FIRST_OCCURRENCE 4569 3 7418 1048579 19420062 5 /openedx/staticfiles/js/i18n/da/djangojs.d027c0c2161c.js
DUPTYPE_WITHIN_SAME_TREE -4569 4 7418 1048579 28075663 5 /openedx/staticfiles/studio/js/i18n/da/djangojs.d027c0c2161c.js
DUPTYPE_WITHIN_SAME_TREE -4569 4 7418 1048579 28075652 5 /openedx/staticfiles/studio/js/i18n/da/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4569 3 7418 1048579 19418357 5 /openedx/staticfiles/js/i18n/da/djangojs.js
DUPTYPE_FIRST_OCCURRENCE 12731 5 7429 1048579 4823039 5 /openedx/staticfiles/xblock/resources/poll/public/css/poll.40c0d661c074.css
DUPTYPE_WITHIN_SAME_TREE -12731 6 7429 1048579 18955266 5 /openedx/staticfiles/studio/xblock/resources/poll/public/css/poll.40c0d661c074.css
DUPTYPE_WITHIN_SAME_TREE -12731 6 7429 1048579 18955243 5 /openedx/staticfiles/studio/xblock/resources/poll/public/css/poll.css
DUPTYPE_WITHIN_SAME_TREE -12731 5 7429 1048579 4823035 5 /openedx/staticfiles/xblock/resources/poll/public/css/poll.css
DUPTYPE_FIRST_OCCURRENCE 13217 6 7431 1048579 19433906 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/dist/ListBox/index.js.e6b16e87dda2.map
DUPTYPE_WITHIN_SAME_TREE -13217 6 7431 1048579 19430837 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/dist/ListBox/index.js.map
DUPTYPE_FIRST_OCCURRENCE 4735 3 7439 1048579 19420230 5 /openedx/staticfiles/js/learner_dashboard/views/entitlement_unenrollment_view.f7b52c0e1075.js
DUPTYPE_WITHIN_SAME_TREE -4735 3 7439 1048579 19419212 5 /openedx/staticfiles/js/learner_dashboard/views/entitlement_unenrollment_view.js
DUPTYPE_FIRST_OCCURRENCE 16531 7 7450 1048579 19432623 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/toc/plugin.49f07d87dbb2.js
DUPTYPE_WITHIN_SAME_TREE -16531 7 7450 1048579 19430170 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/toc/plugin.js
DUPTYPE_WITHIN_SAME_TREE -16531 12 7450 1048579 20038407 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/toc/plugin.js
DUPTYPE_WITHIN_SAME_TREE -16531 12 7450 1048579 20038409 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/toc/plugin.49f07d87dbb2.js
DUPTYPE_WITHIN_SAME_TREE -16531 8 7450 1048579 24745458 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/toc/plugin.js
DUPTYPE_WITHIN_SAME_TREE -16531 8 7450 1048579 24745462 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/toc/plugin.49f07d87dbb2.js
DUPTYPE_WITHIN_SAME_TREE -16531 13 7450 1048579 35157788 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/toc/plugin.49f07d87dbb2.js
DUPTYPE_WITHIN_SAME_TREE -16531 13 7450 1048579 35157782 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/toc/plugin.js
DUPTYPE_FIRST_OCCURRENCE 6033 3 7452 1048579 29259231 5 /openedx/staticfiles/studio/js/views/move_xblock_list.879d9db6923c.js
DUPTYPE_WITHIN_SAME_TREE -6033 3 7452 1048579 29258317 5 /openedx/staticfiles/studio/js/views/move_xblock_list.js
DUPTYPE_FIRST_OCCURRENCE 1331 1 7463 1048579 19413106 5 /openedx/staticfiles/templates/preview_menu.07bdadbbda29.html
DUPTYPE_WITHIN_SAME_TREE -1331 1 7463 1048579 19410491 5 /openedx/staticfiles/templates/preview_menu.html
DUPTYPE_FIRST_OCCURRENCE 10961 5 7484 1048579 19434157 5 /openedx/staticfiles/js/vendor/pdfjs/locale/ar/viewer.9df8db5a3c93.properties
DUPTYPE_WITHIN_SAME_TREE -10961 10 7484 1048579 9274434 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/locale/ar/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10961 5 7484 1048579 19429422 5 /openedx/staticfiles/js/vendor/pdfjs/locale/ar/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10961 10 7484 1048579 9274441 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/locale/ar/viewer.9df8db5a3c93.properties
DUPTYPE_WITHIN_SAME_TREE -10961 6 7484 1048579 26585580 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/ar/viewer.9df8db5a3c93.properties
DUPTYPE_WITHIN_SAME_TREE -10961 11 7484 1048579 1523884 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/locale/ar/viewer.9df8db5a3c93.properties
DUPTYPE_WITHIN_SAME_TREE -10961 11 7484 1048579 1523825 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/locale/ar/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10961 6 7484 1048579 26585571 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/ar/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 1125 1 7484 1048579 19420790 5 /openedx/staticfiles/js/jquery.ajaxfileupload.08d640fa8b23.js
DUPTYPE_WITHIN_SAME_TREE -1125 1 7484 1048579 19418144 5 /openedx/staticfiles/js/jquery.ajaxfileupload.js
DUPTYPE_FIRST_OCCURRENCE 8575 4 7486 1048579 19503557 5 /openedx/staticfiles/studio-frontend/src/components/AssetsList/index.5b13846db813.jsx
DUPTYPE_WITHIN_SAME_TREE -8575 4 7486 1048579 19501053 5 /openedx/staticfiles/studio-frontend/src/components/AssetsList/index.jsx
DUPTYPE_FIRST_OCCURRENCE 6123 3 7512 1048579 27903638 5 /openedx/staticfiles/studio/templates/mock/mock-create-course-rerun.6c6bf069420e.underscore
DUPTYPE_WITHIN_SAME_TREE -6123 3 7512 1048579 27903608 5 /openedx/staticfiles/studio/templates/mock/mock-create-course-rerun.underscore
DUPTYPE_FIRST_OCCURRENCE 1087 1 7517 1048579 19420779 5 /openedx/staticfiles/js/calculator.00b9bf7ceb0b.js
DUPTYPE_WITHIN_SAME_TREE -1087 1 7517 1048579 19418115 5 /openedx/staticfiles/js/calculator.js
DUPTYPE_FIRST_OCCURRENCE 7203 4 7529 1048579 19503432 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_navbar.97597340c889.scss
DUPTYPE_WITHIN_SAME_TREE -7203 4 7529 1048579 19471593 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/bootstrap/scss/_navbar.97597340c889.scss
DUPTYPE_WITHIN_SAME_TREE -7203 4 7529 1048579 19499021 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_navbar.scss
DUPTYPE_WITHIN_SAME_TREE -7203 4 7529 1048579 19471234 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/bootstrap/scss/_navbar.scss
DUPTYPE_FIRST_OCCURRENCE 1333 1 7531 1048579 19413096 5 /openedx/staticfiles/templates/problem.00555affd785.html
DUPTYPE_WITHIN_SAME_TREE -1333 1 7531 1048579 19410448 5 /openedx/staticfiles/templates/problem.html
DUPTYPE_FIRST_OCCURRENCE 10929 5 7532 1048579 19509945 5 /openedx/staticfiles/js/bower/sinon/test/util/fake-server-with-clock-test.f720585f8635.js
DUPTYPE_WITHIN_SAME_TREE -10929 6 7532 1048579 809465 5 /openedx/staticfiles/studio/js/bower/sinon/test/util/fake-server-with-clock-test.f720585f8635.js
DUPTYPE_WITHIN_SAME_TREE -10929 6 7532 1048579 809454 5 /openedx/staticfiles/studio/js/bower/sinon/test/util/fake-server-with-clock-test.js
DUPTYPE_WITHIN_SAME_TREE -10929 10 7532 1048579 2968589 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/test/util/fake-server-with-clock-test.js
DUPTYPE_WITHIN_SAME_TREE -10929 5 7532 1048579 19507072 5 /openedx/staticfiles/js/bower/sinon/test/util/fake-server-with-clock-test.js
DUPTYPE_WITHIN_SAME_TREE -10929 9 7532 1048579 19773204 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/test/util/fake-server-with-clock-test.js
DUPTYPE_WITHIN_SAME_TREE -10929 10 7532 1048579 2968596 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/test/util/fake-server-with-clock-test.f720585f8635.js
DUPTYPE_WITHIN_SAME_TREE -10929 9 7532 1048579 19773730 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/test/util/fake-server-with-clock-test.f720585f8635.js
DUPTYPE_FIRST_OCCURRENCE 4695 3 7534 1048579 19420114 5 /openedx/staticfiles/js/i18n/ur/djangojs.6634a34aa356.js
DUPTYPE_WITHIN_SAME_TREE -4695 4 7534 1048579 29029894 5 /openedx/staticfiles/studio/js/i18n/ur/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4695 3 7534 1048579 19418528 5 /openedx/staticfiles/js/i18n/ur/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4695 4 7534 1048579 29029925 5 /openedx/staticfiles/studio/js/i18n/ur/djangojs.6634a34aa356.js
DUPTYPE_FIRST_OCCURRENCE 1615 2 7539 1048579 19412837 5 /openedx/staticfiles/css/vendor/normalize.75d09ded79de.css
DUPTYPE_WITHIN_SAME_TREE -1615 8 7539 1048579 35046852 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/normalize.75d09ded79de.css
DUPTYPE_WITHIN_SAME_TREE -1615 7 7539 1048579 22176242 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/normalize.75d09ded79de.css
DUPTYPE_WITHIN_SAME_TREE -1615 8 7539 1048579 35046546 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/normalize.css
DUPTYPE_WITHIN_SAME_TREE -1615 2 7539 1048579 19410832 5 /openedx/staticfiles/css/vendor/normalize.css
DUPTYPE_WITHIN_SAME_TREE -1615 3 7539 1048579 20613905 5 /openedx/staticfiles/studio/css/vendor/normalize.75d09ded79de.css
DUPTYPE_WITHIN_SAME_TREE -1615 3 7539 1048579 20613840 5 /openedx/staticfiles/studio/css/vendor/normalize.css
DUPTYPE_WITHIN_SAME_TREE -1615 7 7539 1048579 22173515 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/normalize.css
DUPTYPE_FIRST_OCCURRENCE 2229 2 7550 1048579 19434733 5 /openedx/staticfiles/js/vendor/jquery.inlineedit.aec8835875be.js
DUPTYPE_WITHIN_SAME_TREE -2229 8 7550 1048579 34567686 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jquery.inlineedit.aec8835875be.js
DUPTYPE_WITHIN_SAME_TREE -2229 3 7550 1048579 22919290 5 /openedx/staticfiles/studio/js/vendor/jquery.inlineedit.js
DUPTYPE_WITHIN_SAME_TREE -2229 3 7550 1048579 22919333 5 /openedx/staticfiles/studio/js/vendor/jquery.inlineedit.aec8835875be.js
DUPTYPE_WITHIN_SAME_TREE -2229 2 7550 1048579 19429611 5 /openedx/staticfiles/js/vendor/jquery.inlineedit.js
DUPTYPE_WITHIN_SAME_TREE -2229 7 7550 1048579 10947484 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jquery.inlineedit.aec8835875be.js
DUPTYPE_WITHIN_SAME_TREE -2229 8 7550 1048579 34567636 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jquery.inlineedit.js
DUPTYPE_WITHIN_SAME_TREE -2229 7 7550 1048579 10947415 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jquery.inlineedit.js
DUPTYPE_FIRST_OCCURRENCE 16265 7 7568 1048579 19432633 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/scss/core/variables/_colors.595bf0de518c.scss
DUPTYPE_WITHIN_SAME_TREE -16265 7 7568 1048579 19430076 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/scss/core/variables/_colors.scss
DUPTYPE_FIRST_OCCURRENCE 14023 6 7569 1048579 19509794 5 /openedx/staticfiles/js/bower/sinon/lib/sinon/util/fake_xdomain_request.b68f23e3df28.js
DUPTYPE_WITHIN_SAME_TREE -14023 7 7569 1048579 3295456 5 /openedx/staticfiles/studio/js/bower/sinon/lib/sinon/util/fake_xdomain_request.b68f23e3df28.js
DUPTYPE_WITHIN_SAME_TREE -14023 10 7569 1048579 19773699 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/util/fake_xdomain_request.b68f23e3df28.js
DUPTYPE_WITHIN_SAME_TREE -14023 7 7569 1048579 3295445 5 /openedx/staticfiles/studio/js/bower/sinon/lib/sinon/util/fake_xdomain_request.js
DUPTYPE_WITHIN_SAME_TREE -14023 6 7569 1048579 19507279 5 /openedx/staticfiles/js/bower/sinon/lib/sinon/util/fake_xdomain_request.js
DUPTYPE_WITHIN_SAME_TREE -14023 11 7569 1048579 3045915 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/util/fake_xdomain_request.b68f23e3df28.js
DUPTYPE_WITHIN_SAME_TREE -14023 10 7569 1048579 19773341 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/util/fake_xdomain_request.js
DUPTYPE_WITHIN_SAME_TREE -14023 11 7569 1048579 3045904 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/util/fake_xdomain_request.js
DUPTYPE_FIRST_OCCURRENCE 4675 3 7577 1048579 19420099 5 /openedx/staticfiles/js/i18n/sl/djangojs.7effb23c54ee.js
DUPTYPE_WITHIN_SAME_TREE -4675 3 7577 1048579 19418486 5 /openedx/staticfiles/js/i18n/sl/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4675 4 7577 1048579 28543854 5 /openedx/staticfiles/studio/js/i18n/sl/djangojs.7effb23c54ee.js
DUPTYPE_WITHIN_SAME_TREE -4675 4 7577 1048579 28543814 5 /openedx/staticfiles/studio/js/i18n/sl/djangojs.js
DUPTYPE_FIRST_OCCURRENCE 4597 3 7577 1048579 19420107 5 /openedx/staticfiles/js/i18n/et-ee/djangojs.0ba9e5b2d103.js
DUPTYPE_WITHIN_SAME_TREE -4597 3 7577 1048579 19418508 5 /openedx/staticfiles/js/i18n/et-ee/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4597 4 7577 1048579 28745262 5 /openedx/staticfiles/studio/js/i18n/et-ee/djangojs.0ba9e5b2d103.js
DUPTYPE_WITHIN_SAME_TREE -4597 4 7577 1048579 28745253 5 /openedx/staticfiles/studio/js/i18n/et-ee/djangojs.js
DUPTYPE_FIRST_OCCURRENCE 15483 6 7578 1048579 19794592 5 /openedx/staticfiles/xblock/resources/edx_sga/locale/fake2/LC_MESSAGES/django.9fa1590de3e2.po
DUPTYPE_WITHIN_SAME_TREE -15483 6 7578 1048579 19794039 5 /openedx/staticfiles/xblock/resources/edx_sga/locale/fake2/LC_MESSAGES/django.po
DUPTYPE_WITHIN_SAME_TREE -15483 7 7578 1048579 3225416 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/locale/fake2/LC_MESSAGES/django.9fa1590de3e2.po
DUPTYPE_WITHIN_SAME_TREE -15483 7 7578 1048579 3225410 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/locale/fake2/LC_MESSAGES/django.po
DUPTYPE_FIRST_OCCURRENCE 6197 3 7586 1048579 19424121 5 /openedx/staticfiles/support/js/views/certificates.00e6e0acc664.js
DUPTYPE_WITHIN_SAME_TREE -6197 3 7586 1048579 19423311 5 /openedx/staticfiles/support/js/views/certificates.js
DUPTYPE_FIRST_OCCURRENCE 16139 6 7590 1048579 23054920 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/src/video/05_video_quality_control.5d73b450caf0.js
DUPTYPE_WITHIN_SAME_TREE -16139 7 7590 1048579 2768058 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/src/video/05_video_quality_control.js
DUPTYPE_WITHIN_SAME_TREE -16139 7 7590 1048579 2768102 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/src/video/05_video_quality_control.5d73b450caf0.js
DUPTYPE_WITHIN_SAME_TREE -16139 6 7590 1048579 23054884 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/src/video/05_video_quality_control.js
DUPTYPE_FIRST_OCCURRENCE 3423 2 7597 1048579 19420426 5 /openedx/staticfiles/templates/dashboard/_entitlement_reason_survey.f0ca65a7c146.html
DUPTYPE_WITHIN_SAME_TREE -3423 2 7597 1048579 19417172 5 /openedx/staticfiles/templates/dashboard/_entitlement_reason_survey.html
DUPTYPE_FIRST_OCCURRENCE 13079 6 7607 1048579 19433969 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/dist/Collapsible/CollapsibleAdvanced.dc466f85b012.js
DUPTYPE_WITHIN_SAME_TREE -13079 6 7607 1048579 19431126 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/dist/Collapsible/CollapsibleAdvanced.js
DUPTYPE_FIRST_OCCURRENCE 991 1 7634 1048579 19420748 5 /openedx/staticfiles/images/logo-large.75ed83d6b760.png
DUPTYPE_WITHIN_SAME_TREE -991 1 7634 1048579 19417889 5 /openedx/staticfiles/images/logo-large.png
DUPTYPE_FIRST_OCCURRENCE 4589 3 7640 1048579 19420096 5 /openedx/staticfiles/js/i18n/es-ec/djangojs.496e6529c071.js
DUPTYPE_WITHIN_SAME_TREE -4589 3 7640 1048579 19420111 5 /openedx/staticfiles/js/i18n/es-pe/djangojs.496e6529c071.js
DUPTYPE_WITHIN_SAME_TREE -4589 4 7640 1048579 28752191 5 /openedx/staticfiles/studio/js/i18n/es-pe/djangojs.496e6529c071.js
DUPTYPE_WITHIN_SAME_TREE -4589 4 7640 1048579 28383980 5 /openedx/staticfiles/studio/js/i18n/es-ec/djangojs.496e6529c071.js
DUPTYPE_WITHIN_SAME_TREE -4589 4 7640 1048579 28752178 5 /openedx/staticfiles/studio/js/i18n/es-pe/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4589 4 7640 1048579 28383975 5 /openedx/staticfiles/studio/js/i18n/es-ec/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4589 3 7640 1048579 19418476 5 /openedx/staticfiles/js/i18n/es-ec/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4589 3 7640 1048579 19418519 5 /openedx/staticfiles/js/i18n/es-pe/djangojs.js
DUPTYPE_FIRST_OCCURRENCE 8733 4 7641 1048579 19503507 5 /openedx/staticfiles/studio-frontend/src/data/reducers/assets.8e19bf33f143.js
DUPTYPE_WITHIN_SAME_TREE -8733 4 7641 1048579 19500992 5 /openedx/staticfiles/studio-frontend/src/data/reducers/assets.js
DUPTYPE_FIRST_OCCURRENCE 8335 4 7641 1048579 19510029 5 /openedx/staticfiles/js/bower/sinon/test/test-case-test.c68e85a9959e.js
DUPTYPE_WITHIN_SAME_TREE -8335 8 7641 1048579 19773146 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/test/test-case-test.js
DUPTYPE_WITHIN_SAME_TREE -8335 5 7641 1048579 802639 5 /openedx/staticfiles/studio/js/bower/sinon/test/test-case-test.js
